chainage,lon,lat,iri_right,iri_left,iri,iri_lane,rutt_right,rutt_left,rutting,texture,etd_texture,event_name,frame_number,file_name,run_code
415.0,100.59452852055341,7.183091917957518,8.989999771118164,9.289999961853027,9.139999389648438,9.140000343322754,7.800000190734863,13.100000381469727,10.399999618530273,0.5019999742507935,0.4095999794006348,ac,84,20241027_2,2.0
420.0,100.59453566080582,7.183047087940206,7.070000171661377,6.309999942779541,6.690000057220459,6.690000057220459,3.799999952316284,3.200000047683716,3.5,0.6729999780654907,0.5463999824523926,ac,85,20241027_2,2.0
425.0,100.59454274557879,7.183002386446436,9.140000343322754,5.889999866485596,7.515000343322754,7.519999980926514,5.800000190734863,1.5,3.5999999046325684,0.7450000047683716,0.6040000038146973,ac,86,20241027_2,2.0
430.0,100.59454955380457,7.182956586311151,6.730000019073486,11.270000457763672,9.0,9.0,6.400000095367432,3.4000000953674316,4.900000095367432,0.6029999852180481,0.49039998817443853,ac,87,20241027_2,2.0
435.0,100.5945563346922,7.182911546948495,5.960000038146973,6.489999771118164,6.224999904632568,6.230000019073486,6.800000190734863,6.099999904632568,6.400000095367432,0.6349999904632568,0.5159999923706055,ac,88,20241027_2,2.0
440.0,100.59456303261913,7.182867261502149,2.8299999237060547,5.460000038146973,4.144999980926514,4.150000095367432,6.400000095367432,5.5,5.900000095367432,0.6290000081062317,0.5112000064849854,ac,89,20241027_2,2.0
445.0,100.59456945709914,7.182822712558072,1.8899999856948853,1.659999966621399,1.774999976158142,1.7799999713897705,5.599999904632568,5.0,5.300000190734863,0.6019999980926514,0.4895999984741211,ac,90,20241027_2,2.0
450.0,100.59457560099217,7.1827791012459725,1.7899999618530273,1.600000023841858,1.6949999332427979,1.7000000476837158,5.5,4.699999809265137,5.099999904632568,0.6859999895095825,0.556799991607666,ac,91,20241027_2,2.0
455.0,100.59458194077811,7.182732721124021,1.9900000095367432,2.200000047683716,2.0950000286102295,2.0999999046325684,5.199999809265137,4.0,4.599999904632568,0.625,0.508,ac,92,20241027_2,2.0
460.0,100.59458822002755,7.182687490684467,1.9800000190734863,2.1700000762939453,2.075000047683716,2.0799999237060547,5.5,5.5,5.5,0.6510000228881836,0.5288000183105469,ac,93,20241027_2,2.0
465.0,100.59459422671296,7.182642723029301,1.2699999809265137,2.4800000190734863,1.875,1.8799999952316284,6.400000095367432,6.400000095367432,6.400000095367432,0.597000002861023,0.4856000022888184,ac,94,20241027_2,2.0
470.0,100.59460032231182,7.182597265959737,9.020000457763672,10.640000343322754,9.829999923706055,9.829999923706055,6.300000190734863,5.699999809265137,6.0,0.7490000128746033,0.6072000102996826,ac,95,20241027_2,2.0
475.0,100.59460594222556,7.182552136504991,7.800000190734863,7.019999980926514,7.409999847412109,7.409999847412109,9.0,4.300000190734863,6.699999809265137,0.7609999775886536,0.6167999820709229,ac,96,20241027_2,2.0
480.0,100.59460927511745,7.182507206594216,4.860000133514404,4.400000095367432,4.630000114440918,4.630000114440918,6.300000190734863,4.0,5.099999904632568,0.9589999914169312,0.7751999931335449,ac,97,20241027_2,2.0
485.0,100.59460938010757,7.182462073871634,4.179999828338623,4.300000190734863,4.239999771118164,4.239999771118164,4.099999904632568,4.199999809265137,4.199999809265137,0.8389999866485596,0.6791999893188477,ac,98,20241027_2,2.0
490.0,100.5946088716179,7.182417151767792,3.619999885559082,4.199999809265137,3.9099998474121094,3.9100000858306885,3.700000047683716,3.5,3.5999999046325684,0.7670000195503235,0.6216000156402588,ac,99,20241027_2,2.0
495.0,100.59460847809476,7.182372027265754,3.890000104904175,3.890000104904175,3.890000104904175,3.890000104904175,4.699999809265137,4.900000095367432,4.800000190734863,0.7720000147819519,0.6256000118255616,ac,100,20241027_2,2.0
500.0,100.59460802460079,7.182328441038638,2.490000009536743,3.5899999141693115,3.0399999618530273,3.0399999618530273,3.5999999046325684,4.5,4.0,0.7239999771118164,0.5871999816894532,ac,101,20241027_2,2.0
505.0,100.59460732102461,7.182281893293008,1.7400000095367432,2.2300000190734863,1.9850000143051147,1.9900000095367432,3.5,4.599999904632568,4.0,0.6489999890327454,0.5271999912261963,ac,102,20241027_2,2.0
510.0,100.59460649029799,7.182237013733044,1.1799999475479126,1.3799999952316284,1.2799999713897705,1.2799999713897705,3.5,3.9000000953674316,3.700000047683716,0.6029999852180481,0.49039998817443853,ac,103,20241027_2,2.0
515.0,100.59460591224105,7.182192622032175,2.069999933242798,1.9900000095367432,2.0299999713897705,2.0299999713897705,3.299999952316284,3.5,3.4000000953674316,0.5830000042915344,0.4744000034332276,ac,104,20241027_2,2.0
520.0,100.59460531569076,7.182147174859111,1.5099999904632568,2.700000047683716,2.1050000190734863,2.109999895095825,5.400000095367432,5.400000095367432,5.400000095367432,0.7490000128746033,0.6072000102996826,ac,105,20241027_2,2.0
525.0,100.59460484385083,7.182102101948672,1.6699999570846558,0.6600000262260437,1.1649999618530273,1.1699999570846558,5.099999904632568,5.099999904632568,5.099999904632568,0.8489999771118164,0.6871999816894532,ac,106,20241027_2,2.0
530.0,100.59460439017053,7.182056929476102,1.0199999809265137,1.1699999570846558,1.0950000286102295,1.100000023841858,5.199999809265137,3.5999999046325684,4.400000095367432,0.8009999990463257,0.6487999992370606,ac,107,20241027_2,2.0
535.0,100.5946037309155,7.1820119117389005,1.9700000286102295,0.8999999761581421,1.434999942779541,1.440000057220459,5.800000190734863,4.099999904632568,5.0,0.7639999985694885,0.6191999988555908,ac,108,20241027_2,2.0
540.0,100.59460337107926,7.18196623329842,1.659999966621399,0.6600000262260437,1.159999966621399,1.159999966621399,5.400000095367432,3.0999999046325684,4.199999809265137,0.9200000166893005,0.7440000133514405,ac,109,20241027_2,2.0
545.0,100.5946029435963,7.181920679137993,0.6499999761581421,0.6299999952316284,0.6399999856948853,0.6399999856948853,6.099999904632568,1.899999976158142,4.0,0.8429999947547913,0.682399995803833,ac,110,20241027_2,2.0
550.0,100.59460260578965,7.181875481779111,0.8999999761581421,0.8100000023841858,0.8550000190734863,0.8600000143051147,5.599999904632568,2.5999999046325684,4.099999904632568,0.8059999942779541,0.6527999954223633,ac,111,20241027_2,2.0
555.0,100.59460239876672,7.181830594150437,1.2300000190734863,2.9000000953674316,2.065000057220459,2.069999933242798,6.300000190734863,3.5,4.900000095367432,1.1080000400543213,0.8944000320434571,ac,112,20241027_2,2.0
560.0,100.59460222774531,7.181786377108825,4.420000076293945,2.2100000381469727,3.315000057220459,3.319999933242798,5.199999809265137,1.7000000476837158,3.4000000953674316,1.1679999828338623,0.9423999862670899,ac,113,20241027_2,2.0
565.0,100.5946022168139,7.181740667570194,3.809999942779541,1.7899999618530273,2.799999952316284,2.799999952316284,4.599999904632568,0.699999988079071,2.700000047683716,1.3509999513626099,1.088799961090088,ac,114,20241027_2,2.0
570.0,100.59460216417244,7.181698002771081,3.880000114440918,1.440000057220459,2.6600000858306885,2.6600000858306885,4.199999809265137,2.799999952316284,3.5,1.6679999828338623,1.34239998626709,ac,115,20241027_2,2.0
575.0,100.59460202478206,7.181650662703405,3.680000066757202,2.0799999237060547,2.880000114440918,2.880000114440918,3.5999999046325684,2.4000000953674316,3.0,2.0969998836517334,1.6855999069213867,ac,116,20241027_2,2.0
580.0,100.59460206912941,7.181607385331673,3.5799999237060547,2.7300000190734863,3.1549999713897705,3.1600000858306885,4.800000190734863,3.200000047683716,4.0,1.5329999923706055,1.2343999938964845,ac,117,20241027_2,2.0
585.0,100.59460218629405,7.181560340975444,1.7999999523162842,0.8100000023841858,1.3049999475479126,1.309999942779541,4.800000190734863,1.600000023841858,3.200000047683716,0.8700000047683716,0.7040000038146973,ac,118,20241027_2,2.0
590.0,100.59460221026437,7.181515117048686,1.8700000047683716,1.7100000381469727,1.7899999618530273,1.7899999618530273,3.9000000953674316,2.700000047683716,3.299999952316284,0.9760000109672546,0.7888000087738037,ac,119,20241027_2,2.0
595.0,100.59460235709068,7.1814706323947055,3.7200000286102295,2.930000066757202,3.325000047683716,3.3299999237060547,5.300000190734863,2.700000047683716,4.0,1.2719999551773071,1.0255999641418458,ac,120,20241027_2,2.0
600.0,100.59460260328952,7.181425086795722,3.2200000286102295,2.319999933242798,2.7699999809265137,2.7699999809265137,3.9000000953674316,1.100000023841858,2.5,0.9309999942779541,0.7527999954223633,ac,121,20241027_2,2.0
605.0,100.59460284135835,7.181382433374347,2.5799999237060547,1.8200000524520874,2.200000047683716,2.200000047683716,3.5,0.699999988079071,2.0999999046325684,0.7480000257492065,0.6064000205993653,ac,122,20241027_2,2.0
610.0,100.59460309459493,7.1813345023486805,1.340000033378601,1.149999976158142,1.2450000047683716,1.25,3.799999952316284,0.5,2.0999999046325684,0.7960000038146973,0.6448000030517579,ac,123,20241027_2,2.0
615.0,100.59460337014592,7.181289150394731,1.6699999570846558,1.149999976158142,1.409999966621399,1.409999966621399,3.700000047683716,1.399999976158142,2.5999999046325684,1.184999942779541,0.9559999542236328,ac,124,20241027_2,2.0
620.0,100.59460380519715,7.181244362487795,1.7599999904632568,2.259999990463257,2.009999990463257,2.009999990463257,4.800000190734863,1.100000023841858,2.9000000953674316,1.5789999961853027,1.2711999969482424,ac,125,20241027_2,2.0
625.0,100.59460415310815,7.181198776645036,2.490000009536743,3.8399999141693115,3.1649999618530273,3.1700000762939453,4.599999904632568,0.699999988079071,2.700000047683716,1.4570000171661377,1.1736000137329101,ac,126,20241027_2,2.0
630.0,100.59460462481888,7.181156182089619,2.3299999237060547,2.9100000858306885,2.619999885559082,2.619999885559082,4.0,1.0,2.5,1.4780000448226929,1.1904000358581543,ac,127,20241027_2,2.0
635.0,100.59460503818931,7.181108526544436,1.909999966621399,2.049999952316284,1.9800000190734863,1.9800000190734863,3.9000000953674316,0.699999988079071,2.299999952316284,1.5049999952316284,1.2119999961853027,ac,128,20241027_2,2.0
640.0,100.59460564745574,7.181063296050525,1.4500000476837158,1.9199999570846558,1.684999942779541,1.690000057220459,4.0,1.2000000476837158,2.5999999046325684,1.2879999876022339,1.038399990081787,ac,129,20241027_2,2.0
645.0,100.59460643584586,7.181019841000275,1.8600000143051147,1.059999942779541,1.4600000381469727,1.4600000381469727,4.199999809265137,1.2000000476837158,2.700000047683716,1.2630000114440918,1.0184000091552734,ac,130,20241027_2,2.0
650.0,100.59460719774385,7.180973985379138,1.2000000476837158,0.550000011920929,0.875,0.8799999952316284,4.199999809265137,1.600000023841858,2.9000000953674316,1.24399995803833,1.0031999664306641,ac,131,20241027_2,2.0
655.0,100.59460797814563,7.180929389044972,2.130000114440918,1.0199999809265137,1.5750000476837158,1.5800000429153442,4.0,1.0,2.5,1.2039999961853027,0.9711999969482422,ac,132,20241027_2,2.0
660.0,100.59460908141416,7.180883374585812,2.8299999237060547,1.7400000095367432,2.2849998474121094,2.2799999713897705,3.5999999046325684,0.8999999761581421,2.299999952316284,1.1039999723434448,0.8911999778747559,ac,133,20241027_2,2.0
665.0,100.5946102158205,7.180837918777455,1.8700000047683716,2.6500000953674316,2.259999990463257,2.259999990463257,4.800000190734863,2.200000047683716,3.5,1.3179999589920044,1.0623999671936035,ac,134,20241027_2,2.0
670.0,100.59461133423811,7.180796071686848,2.0299999713897705,5.559999942779541,3.7950000762939453,3.799999952316284,11.600000381469727,2.700000047683716,7.099999904632568,1.437999963760376,1.1583999710083008,ac,135,20241027_2,2.0
675.0,100.59461244380842,7.180746996878675,1.4800000190734863,3.450000047683716,2.4650001525878906,2.4700000286102295,10.699999809265137,2.200000047683716,6.400000095367432,1.218000054359436,0.9824000434875488,ac,136,20241027_2,2.0
680.0,100.59461317518397,7.180701636524617,2.4100000858306885,3.1600000858306885,2.7850000858306885,2.7899999618530273,5.599999904632568,1.7999999523162842,3.700000047683716,0.9710000157356262,0.7848000125885011,ac,137,20241027_2,2.0
685.0,100.59461401503876,7.18065665526399,4.289999961853027,2.2100000381469727,3.25,3.25,3.5999999046325684,0.4000000059604645,2.0,0.9070000052452087,0.733600004196167,ac,138,20241027_2,2.0
690.0,100.59461494758628,7.180611198543834,2.930000066757202,2.869999885559082,2.9000000953674316,2.9000000953674316,3.700000047683716,1.399999976158142,2.5999999046325684,0.9480000138282776,0.7664000110626221,ac,139,20241027_2,2.0
695.0,100.594615856224,7.180568606988105,2.2799999713897705,2.2200000286102295,2.25,2.25,3.5,1.600000023841858,2.5999999046325684,0.9869999885559082,0.7975999908447267,ac,140,20241027_2,2.0
700.0,100.5946169560118,7.180522181096382,1.5700000524520874,1.7200000286102295,1.6449999809265137,1.649999976158142,3.299999952316284,1.399999976158142,2.4000000953674316,1.0049999952316284,0.8119999961853028,ac,141,20241027_2,2.0
705.0,100.59461796160427,7.1804766592528795,1.159999966621399,1.3300000429153442,1.2450000047683716,1.25,3.9000000953674316,2.299999952316284,3.0999999046325684,0.9929999709129333,0.8023999767303467,ac,142,20241027_2,2.0
710.0,100.59461891964277,7.180433903252652,2.1600000858306885,1.2200000286102295,1.690000057220459,1.690000057220459,4.5,2.4000000953674316,3.5,1.2940000295639038,1.0432000236511232,ac,143,20241027_2,2.0
715.0,100.59462019098764,7.180385800663071,2.3299999237060547,1.2699999809265137,1.7999999523162842,1.7999999523162842,4.400000095367432,1.399999976158142,2.9000000953674316,1.1610000133514404,0.9368000106811524,ac,144,20241027_2,2.0
720.0,100.59462160438034,7.180340646621581,2.680000066757202,1.1100000143051147,1.8949999809265137,1.899999976158142,4.400000095367432,2.299999952316284,3.4000000953674316,0.9779999852180481,0.7903999881744386,ac,145,20241027_2,2.0
725.0,100.59462291387959,7.180294972919408,0.8199999928474426,1.0800000429153442,0.9500000476837158,0.949999988079071,5.099999904632568,2.4000000953674316,3.700000047683716,0.9639999866485596,0.7791999893188477,ac,146,20241027_2,2.0
730.0,100.59462429851745,7.180249483882446,0.9200000166893005,1.2999999523162842,1.1100000143051147,1.1100000143051147,5.900000095367432,2.9000000953674316,4.400000095367432,1.2400000095367432,1.0000000076293944,ac,147,20241027_2,2.0
735.0,100.59462563917339,7.1802074203438675,1.1299999952316284,4.400000095367432,2.765000104904175,2.7699999809265137,5.699999809265137,2.299999952316284,4.0,1.2070000171661377,0.9736000137329102,ac,148,20241027_2,2.0
740.0,100.59462718322087,7.180158890822422,0.800000011920929,1.1200000047683716,0.9600000381469727,0.9599999785423279,4.5,2.299999952316284,3.4000000953674316,0.9670000076293945,0.7816000061035157,ac,149,20241027_2,2.0
745.0,100.59462877725088,7.180113641503801,1.3899999856948853,1.340000033378601,1.3650000095367432,1.3700000047683716,4.599999904632568,2.5,3.5,1.059000015258789,0.8552000122070313,ac,150,20241027_2,2.0
750.0,100.59463027428949,7.180070615185093,1.559999942779541,1.0399999618530273,1.2999999523162842,1.2999999523162842,4.5,2.299999952316284,3.4000000953674316,0.9900000095367432,0.8000000076293946,ac,151,20241027_2,2.0
755.0,100.59463184792223,7.180024432056717,1.2999999523162842,1.2300000190734863,1.2649999856948853,1.2699999809265137,4.0,2.4000000953674316,3.200000047683716,0.8889999985694885,0.7191999988555908,ac,152,20241027_2,2.0
760.0,100.59463321185449,7.179980344343572,3.3399999141693115,1.8600000143051147,2.5999999046325684,2.5999999046325684,4.099999904632568,2.799999952316284,3.5,0.878000020980835,0.710400016784668,ac,153,20241027_2,2.0
765.0,100.59463449150665,7.179933626814598,3.1700000762939453,1.7699999809265137,2.4700000286102295,2.4700000286102295,5.0,1.899999976158142,3.5,0.925000011920929,0.7480000095367432,ac,154,20241027_2,2.0
770.0,100.59463560559345,7.179888486616806,8.699999809265137,7.070000171661377,7.885000228881836,7.889999866485596,6.300000190734863,2.200000047683716,4.300000190734863,0.9800000190734863,0.7920000152587892,ac,155,20241027_2,2.0
775.0,100.5946369986913,7.1798435746667675,8.069999694824219,8.369999885559082,8.219999313354492,8.220000267028809,4.800000190734863,2.5999999046325684,3.700000047683716,0.9229999780654907,0.7463999824523926,ac,156,20241027_2,2.0
780.0,100.59463821604375,7.179797889614706,2.940000057220459,3.490000009536743,3.2150001525878906,3.2200000286102295,4.300000190734863,0.8999999761581421,2.5999999046325684,0.9020000100135803,0.7296000080108643,ac,157,20241027_2,2.0
785.0,100.59463949557207,7.1797557387566435,3.509999990463257,2.5199999809265137,3.0149998664855957,3.0199999809265137,5.0,1.7999999523162842,3.4000000953674316,0.8560000061988831,0.6928000049591065,ac,158,20241027_2,2.0
790.0,100.59464102147665,7.179706861844898,5.190000057220459,4.989999771118164,5.090000152587891,5.090000152587891,3.9000000953674316,1.100000023841858,2.5,0.8090000152587891,0.6552000122070313,ac,159,20241027_2,2.0
795.0,100.59464253655862,7.179662809032079,2.0199999809265137,3.1500000953674316,2.5850000381469727,2.5899999141693115,4.5,1.600000023841858,3.0,0.8870000243186951,0.7176000194549561,ac,160,20241027_2,2.0
800.0,100.59464358488009,7.17961721442438,10.5600004196167,9.380000114440918,9.970000267028809,9.970000267028809,5.400000095367432,2.9000000953674316,4.099999904632568,0.4880000054836273,0.3984000043869019,ac,161,20241027_2,2.0
805.0,100.59464411133646,7.179572272521455,18.540000915527344,19.799999237060547,19.170000076293945,19.170000076293945,6.599999904632568,7.800000190734863,7.199999809265137,0.4779999852180481,0.3903999881744385,ac,162,20241027_2,2.0
810.0,100.59464453780973,7.1795256163621595,11.539999961853027,23.030000686645508,17.28499984741211,17.290000915527344,10.800000190734863,1.5,6.199999809265137,0.5360000133514404,0.4368000106811524,ac,163,20241027_2,2.0
815.0,100.59464452467071,7.179480705433458,4.150000095367432,5.659999847412109,4.904999732971191,4.900000095367432,5.0,3.9000000953674316,4.400000095367432,0.8109999895095825,0.6567999916076661,ac,164,20241027_2,2.0
820.0,100.59464503844546,7.179435634953028,4.539999961853027,4.449999809265137,4.494999885559082,4.5,3.0,2.0,2.5,0.8299999833106995,0.6719999866485596,ac,165,20241027_2,2.0
825.0,100.59464580635283,7.1793905538180365,1.7899999618530273,1.8899999856948853,1.8399999141693115,1.840000033378601,3.799999952316284,4.099999904632568,4.0,1.2319999933242798,0.9935999946594238,ac,166,20241027_2,2.0
830.0,100.594647062876,7.1793451292553465,1.899999976158142,2.180000066757202,2.0399999618530273,2.0399999618530273,3.799999952316284,3.9000000953674316,3.799999952316284,1.3459999561309814,1.0847999649047853,ac,167,20241027_2,2.0
835.0,100.59464846342829,7.17929979017289,1.9600000381469727,2.509999990463257,2.2350001335144043,2.240000009536743,3.5999999046325684,2.0999999046325684,2.9000000953674316,1.3869999647140503,1.1175999717712404,ac,168,20241027_2,2.0
840.0,100.59464982136622,7.179256231285801,2.2699999809265137,2.8299999237060547,2.549999952316284,2.549999952316284,3.5,2.4000000953674316,3.0,1.6339999437332153,1.3151999549865723,ac,169,20241027_2,2.0
845.0,100.59465093600944,7.179210560099976,3.1600000858306885,4.309999942779541,3.7350001335144043,3.740000009536743,7.599999904632568,4.599999904632568,6.099999904632568,1.7990000247955322,1.4472000198364259,ac,170,20241027_2,2.0
850.0,100.594651798839,7.179166353751974,2.880000114440918,4.230000019073486,3.555000066757202,3.559999942779541,3.700000047683716,1.399999976158142,2.5,1.5169999599456787,1.221599967956543,ac,171,20241027_2,2.0
855.0,100.59465236708112,7.179119597030844,2.0199999809265137,2.9100000858306885,2.4650001525878906,2.4700000286102295,3.799999952316284,2.0,2.9000000953674316,1.2259999513626099,0.9887999610900879,ac,172,20241027_2,2.0
860.0,100.59465240667934,7.179076066950959,2.3299999237060547,2.4100000858306885,2.369999885559082,2.369999885559082,2.799999952316284,1.600000023841858,2.200000047683716,1.1779999732971191,0.9503999786376953,ac,173,20241027_2,2.0
865.0,100.59465218402003,7.179028441783673,2.309999942779541,1.7200000286102295,2.0149998664855957,2.009999990463257,3.4000000953674316,3.0,3.200000047683716,1.4780000448226929,1.1904000358581543,ac,174,20241027_2,2.0
870.0,100.59465153496566,7.178983244751815,3.2799999713897705,2.369999885559082,2.8249998092651367,2.819999933242798,3.0999999046325684,5.199999809265137,4.199999809265137,1.3830000162124634,1.1144000129699707,ac,175,20241027_2,2.0
875.0,100.59465087558998,7.178937562072595,5.5,5.110000133514404,5.305000305175781,5.309999942779541,3.5999999046325684,3.4000000953674316,3.5,1.4579999446868896,1.1743999557495117,ac,176,20241027_2,2.0
880.0,100.59465015349689,7.178892216548318,5.800000190734863,5.860000133514404,5.829999923706055,5.829999923706055,2.9000000953674316,3.299999952316284,3.0999999046325684,1.4539999961853027,1.1711999969482423,ac,177,20241027_2,2.0
885.0,100.59464916735183,7.1788479064537345,6.940000057220459,5.28000020980835,6.110000133514404,6.110000133514404,3.200000047683716,1.0,2.0999999046325684,1.3279999494552612,1.070399959564209,ac,178,20241027_2,2.0
890.0,100.59464727132007,7.178801606375339,8.5,6.889999866485596,7.694999694824219,7.699999809265137,3.5,5.400000095367432,4.5,1.2319999933242798,0.9935999946594238,ac,179,20241027_2,2.0
895.0,100.59464432607344,7.178758852375173,7.159999847412109,6.300000190734863,6.730000019073486,6.730000019073486,2.9000000953674316,6.0,4.5,1.2070000171661377,0.9736000137329102,ac,180,20241027_2,2.0
900.0,100.59464021352284,7.178711239998049,3.8299999237060547,4.760000228881836,4.295000076293945,4.300000190734863,3.299999952316284,2.0,2.5999999046325684,1.3839999437332153,1.1151999549865723,ac,181,20241027_2,2.0
905.0,100.59463534334769,7.178667384635394,4.079999923706055,2.9200000762939453,3.5,3.5,2.9000000953674316,2.5,2.700000047683716,1.2289999723434448,0.9911999778747559,ac,182,20241027_2,2.0
910.0,100.59462947456242,7.178621311677585,2.740000009536743,1.7999999523162842,2.2699999809265137,2.2699999809265137,2.799999952316284,1.7999999523162842,2.299999952316284,1.0700000524520874,0.86400004196167,ac,183,20241027_2,2.0
915.0,100.59462261691394,7.178577285074649,4.159999847412109,2.3399999141693115,3.25,3.25,2.9000000953674316,1.600000023841858,2.299999952316284,1.1579999923706055,0.9343999938964844,ac,184,20241027_2,2.0
920.0,100.59461452541672,7.178531411125791,2.5199999809265137,2.6500000953674316,2.5850000381469727,2.5899999141693115,3.0,1.7999999523162842,2.4000000953674316,1.0880000591278076,0.8784000473022462,ac,185,20241027_2,2.0
925.0,100.59460579217873,7.178487913022723,4.480000019073486,1.559999942779541,3.0199999809265137,3.0199999809265137,3.0999999046325684,1.5,2.299999952316284,1.0069999694824219,0.8135999755859376,ac,186,20241027_2,2.0
